Generation,Max Fitness,Mean Fitness,Median Fitness,Min Fitness
45,0.6666666666666666,0.5609333333333333,0.6666666666666666,0.0
46,0.6666666666666666,0.5682666666666666,0.6666666666666666,0.0
47,0.6666666666666666,0.5623999999999999,0.6666666666666666,0.0
48,0.8933333333333333,0.5379999999999999,0.6666666666666666,0.0
49,0.8933333333333333,0.5460666666666666,0.6666666666666666,0.0
50,0.8933333333333333,0.5680666666666666,0.6666666666666666,0.0
51,0.8933333333333333,0.5902666666666667,0.6666666666666666,0.0
52,0.8933333333333333,0.5659333333333333,0.6666666666666666,0.0
53,0.8933333333333333,0.5553333333333333,0.6666666666666666,0.0
54,0.8933333333333333,0.5765333333333333,0.6666666666666666,0.0
55,0.8933333333333333,0.5772666666666667,0.6666666666666666,0.0
56,0.8933333333333333,0.5864,0.6666666666666666,0.0
57,0.8933333333333333,0.589,0.6666666666666666,0.0
58,0.8933333333333333,0.6306666666666667,0.6666666666666666,0.0
59,0.8933333333333333,0.618,0.6666666666666666,0.0
60,0.8933333333333333,0.6682666666666668,0.6666666666666666,0.0
61,0.9533333333333334,0.6498000000000002,0.71,0.0
62,0.9533333333333334,0.7043333333333334,0.8933333333333333,0.0
63,0.9533333333333334,0.7190666666666669,0.8933333333333333,0.0
64,0.9533333333333334,0.7099333333333334,0.8933333333333333,0.0
65,0.9533333333333334,0.6812666666666668,0.8933333333333333,0.0
66,0.9533333333333334,0.7233333333333334,0.8933333333333333,0.0
67,0.9533333333333334,0.6871333333333334,0.8933333333333333,0.0
68,0.9533333333333334,0.7363333333333335,0.8933333333333333,0.0
69,0.9533333333333334,0.6914666666666669,0.8933333333333333,0.0
70,0.9533333333333334,0.7012666666666668,0.8933333333333333,0.0
71,0.9533333333333334,0.7033333333333335,0.8933333333333333,0.0
72,0.9533333333333334,0.7106000000000001,0.8933333333333333,0.0
73,0.9533333333333334,0.6969333333333334,0.8933333333333333,0.0
74,0.9533333333333334,0.7356,0.8933333333333333,0.0
75,0.9533333333333334,0.7346666666666668,0.8933333333333333,0.0
76,0.9533333333333334,0.7509333333333333,0.8933333333333333,0.0
77,0.9533333333333334,0.7053333333333334,0.9466666666666667,0.0
78,0.9533333333333334,0.7389333333333333,0.9533333333333334,0.0
79,0.9533333333333334,0.7386000000000001,0.9533333333333334,0.0
80,0.9533333333333334,0.7265999999999999,0.9533333333333334,0.0
81,0.9533333333333334,0.7258666666666668,0.9533333333333334,0.0
82,0.9533333333333334,0.7276,0.9533333333333334,0.0
83,0.9533333333333334,0.7463333333333333,0.9533333333333334,0.0
84,0.9533333333333334,0.7776,0.9533333333333334,0.0
85,0.9533333333333334,0.7492,0.9533333333333334,0.0
86,0.9533333333333334,0.7929333333333334,0.9533333333333334,0.0
87,0.9533333333333334,0.7154666666666665,0.9533333333333334,0.0
88,0.9533333333333334,0.7671333333333332,0.9533333333333334,0.0
89,0.9533333333333334,0.7557333333333334,0.9533333333333334,0.0
90,0.9533333333333334,0.7762,0.9533333333333334,0.0
91,0.9533333333333334,0.7748666666666666,0.9533333333333334,0.0
92,0.9533333333333334,0.7574666666666667,0.9533333333333334,0.0
93,0.9533333333333334,0.7529333333333333,0.9533333333333334,0.0
94,0.9533333333333334,0.7575999999999999,0.9533333333333334,0.0
95,0.9533333333333334,0.7296666666666667,0.9533333333333334,0.0
96,0.9533333333333334,0.7424000000000001,0.9533333333333334,0.0
97,0.9533333333333334,0.7166,0.9533333333333334,0.0
98,0.9533333333333334,0.8049333333333333,0.9533333333333334,0.0
99,0.9533333333333334,0.7689333333333335,0.9533333333333334,0.0
